accession,homology_cluster_id,split_group_id,partition,class_label,subgroup,evidence_level,source,source_sequence_id,sequence_sha256
NEG_PF01634_8d218cdeb5f28be22791,HISG_8d218cdeb5f28be2,HISG_8d218cdeb5f28be2,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F9XFC0_ZYMTI/58-237,5cd1ddad52ff82c3f03a75cd5ab8991ec77d80e80d7652791d68b7e1245b6fc6
NEG_PF01634_8d5608406aefdb7e3a62,HISG_8d5608406aefdb7e,HISG_8d5608406aefdb7e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C9LTV2_SELS3/58-213,a6e7f7b88deb94292ba7b0e6fd768b665804a38d2f6f2fb932fff48bc0ffca4b
NEG_PF01634_8d9959c36e54a1cbc8e0,HISG_8d9959c36e54a1cb,HISG_8d9959c36e54a1cb,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F2NHU1_DESAR/52-215,664a6e4e9a98f5a77cb35159db63be30ada810239fa02fef7df5a72ae46f9920
NEG_PF01634_8e15d1ef99642c130cbe,HISG_8e15d1ef99642c13,HISG_8e15d1ef99642c13,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,M4DTZ8_BRACM/119-296,868f56f2c83b47d8c0262aa33c48464408db695e6e634bbd16008f82c7a7140e
NEG_PF01634_8e48cb587d47be4b022c,HISG_8e48cb587d47be4b,HISG_8e48cb587d47be4b,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D2R812_PIRSD/51-204,07d2f258d136e0f1f335178a5404f0f5f2f461cf8e11ce789f1819cc40f09930
NEG_PF01634_8e52ebd3a3d6ffbd49e1,HISG_8e52ebd3a3d6ffbd,HISG_8e52ebd3a3d6ffbd,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_STAEQ/51-198,e1f6543c6b8ae0639a94d5dc25755c442136367d74cb2ab7590a4f91217f37bd
NEG_PF01634_8e6dae45cf24ff303fbb,HISG_8e6dae45cf24ff30,HISG_8e6dae45cf24ff30,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,E3CYZ5_9BACT/49-205,160201f2b5cf6ab2982fb9e601f7bed4d43820f975f26896b8662b3fa9581731
NEG_PF01634_8e9128682f5c4b1fb015,HISG_8e9128682f5c4b1f,HISG_8e9128682f5c4b1f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_NITSB/47-200,744c825f11cbbbd3877f9d28c59622209c83280759b5daa8847a2a77052d85bc
NEG_PF01634_8f2e9d42ec26568fdff0,HISG_8f2e9d42ec26568f,HISG_8f2e9d42ec26568f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D2PMB8_KRIFD/49-202,046190031ea34eb4e2d0c6e6f16071c7947bfedcd93c77c0ef96c29956d3510a
NEG_PF01634_8f754051c9b0e520af61,HISG_8f754051c9b0e520,HISG_8f754051c9b0e520,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,B2A6X7_NATTJ/56-209,1b5f703005280b0c08f9efa110767c328417c4123852cf1961402c11debdc059
NEG_PF01634_8fbe03932fc7ba8af58c,HISG_8fbe03932fc7ba8a,HISG_8fbe03932fc7ba8a,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A0A401LDT7_9FIRM/54-206,8a08be1a2cd0b60a67ca9ee122461e81a404481f354940424c257cb2238fc529
NEG_PF01634_8fd1fd463329fcc9b665,HISG_8fd1fd463329fcc9,HISG_8fd1fd463329fcc9,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,W8WSQ7_CASD6/55-209,7f1c85705a2504356bc56404ba50a0b3339b1efb4b8c147031a9b64627a40e64
NEG_PF01634_8fee2d35b3c126cb3534,HISG_8fee2d35b3c126cb,HISG_8fee2d35b3c126cb,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,U5N8W5_9BURK/52-204,5915628cdfdac7d84fc9bb02d1faef4a1a7d6f2a4dd5bf52b5f490914db9a12a
NEG_PF01634_905d807832ff3c4c4146,HISG_905d807832ff3c4c,HISG_905d807832ff3c4c,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F2JGV4_CELLD/53-207,bbb1b2ea1c98c50d990e3d79924443ea373c1303ed0be46da7671719cdf800c0
NEG_PF01634_90aa2caaab3d595033fe,HISG_90aa2caaab3d5950,HISG_90aa2caaab3d5950,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_BIFAA/49-204,3353cd1dc3cc8de5b691471d205e43a9f20893e387dde2e7a860c18570690417
NEG_PF01634_910ae5537b2ba4ef6535,HISG_910ae5537b2ba4ef,HISG_910ae5537b2ba4ef,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D6Z3C5_DESAT/50-212,4dbf5bc0f0a5d12947a94dcd78f9662cf3827af49c5433de3e22e5f04b95eeeb
NEG_PF01634_912e487c613a1de50932,HISG_912e487c613a1de5,HISG_912e487c613a1de5,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F5YL03_TREPZ/50-201,0654143c3f129db452ca378d43c9ddffb9b234748d669b5cfdcff8c40116a962
NEG_PF01634_91e30f6c187985488124,HISG_91e30f6c18798548,HISG_91e30f6c18798548,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,S0EW55_CHTCT/52-213,fa36fc5e260db694d3a5f43d3bb1cac2d47d6212cd2daa18dc7734f661846496
NEG_PF01634_9300904541e6f0d2534d,HISG_9300904541e6f0d2,HISG_9300904541e6f0d2,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,K9Z1W6_CYAAP/52-206,9dd2262ef15ce094d59aabf376552545b32ca1fc4727c5786a2bf81b63732cea
NEG_PF01634_933199a974914b83928c,HISG_933199a974914b83,HISG_933199a974914b83,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,M5EBL1_MALS4/61-233,fabf2cebe050d44ec1517f6edac4f4c323874c0307ce5bdf291c736c12e39818
NEG_PF01634_93322b4fd4b9cc266ea6,HISG_93322b4fd4b9cc26,HISG_93322b4fd4b9cc26,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C6Y3G1_PEDHD/51-204,e814e2a9949f7f88c4a748cba87d7aacb26b325d7525375b60328cc8c9131873
NEG_PF01634_94151de438cbf9e5c0e2,HISG_94151de438cbf9e5,HISG_94151de438cbf9e5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F2LXL5_HIPMA/49-199,6b063532018bb495fe617a9ff562f23f76ec6dae0b2ac383fb8e989465ba39e4
NEG_PF01634_94392df9da6189ccd1d5,HISG_94392df9da6189cc,HISG_94392df9da6189cc,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,E6WU13_PSEUU/60-227,0eb760ae02c620aaa122a7c928e7b039a60dd5e572380afb280428435554323a
NEG_PF01634_9451617185d6466f1701,HISG_9451617185d6466f,HISG_9451617185d6466f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_IGNH4/49-203,deb214862f1d089001d67ebac4e34d7c13a8cd1debbe0a9a2432826087dee746
NEG_PF01634_9562fc03d1d879b46603,HISG_9562fc03d1d879b4,HISG_9562fc03d1d879b4,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_METFK/51-205,8dfac6f44e4a793bfc02179a6c2734ee42d6967c23e553613a4ed614caa1fa8a
NEG_PF01634_95b7a2572bfc3bf77706,HISG_95b7a2572bfc3bf7,HISG_95b7a2572bfc3bf7,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D7CL10_SYNLT/55-209,5cbf0fc64192912d9429eee2f33ef45db71b70d1575199f9359a38c0ba89f3bf
NEG_PF01634_96e509d3ec452b7f7621,HISG_96e509d3ec452b7f,HISG_96e509d3ec452b7f,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D3UI33_HELM1/47-200,2f158ce396a22fe77d5be79a3a689737c8ce41e86f941544e16a346eaf1e2ccc
NEG_PF01634_986bbaca031ee79ab40f,HISG_986bbaca031ee79a,HISG_986bbaca031ee79a,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,M1NSR8_9CORY/49-202,b7d220bd7c5c9f613428f288acdf05b578f77eb17f5c37dcd44ad10b36fa760f
NEG_PF01634_98871e03bddb31993c03,HISG_98871e03bddb3199,HISG_98871e03bddb3199,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,Q6AF74_LEIXX/49-198,4600710766341003fb6be4cf07a06aff655cc02ed1cbc49ab307e2d69f7d4988
NEG_PF01634_98de8c639d7eea412b40,HISG_98de8c639d7eea41,HISG_98de8c639d7eea41,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_CALS4/53-205,632ec666c5e18d40d8e6f553b3694a74e5b721b43bddcfa0b465dad09faf7977
NEG_PF01634_9927ee29fe625e5288c8,HISG_9927ee29fe625e52,HISG_9927ee29fe625e52,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D5GKQ7_TUBMM/58-219,4dc20ba78cdaed0e826eed74d6f4cfed16a8ca07629203a654d198a02da9b9d6
NEG_PF01634_99abf6cce30b9cba170d,HISG_99abf6cce30b9cba,HISG_99abf6cce30b9cba,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D5BQX2_PUNMI/57-219,82ff567ca0c67cd87b901569bb510b11527bdafc0c0530ae2238302caf902917
NEG_PF01634_9a67a46be055512645c8,HISG_9a67a46be0555126,HISG_9a67a46be0555126,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D7GEE9_PROFC/54-208,a0ffde899ad84daa8c53fe6416ad9e667962b773f4042fdf90a8a8cade218fba
NEG_PF01634_9bd43ae4cfa53159f53d,HISG_9bd43ae4cfa53159,HISG_9bd43ae4cfa53159,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,I4AME2_BERLS/59-214,1c27c4de5bf2bee06280e822c35112b1264b5bdd57aa3d4f9a2627f713ca23bf
NEG_PF01634_9bdef8ba199ac7c7cbc1,HISG_9bdef8ba199ac7c7,HISG_9bdef8ba199ac7c7,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,V5WF84_9SPIO/53-205,457ce4f585f011cfdd21c4a5ffe782984ef6e339835acecfb64c65b8d011e057
NEG_PF01634_9be340425bd39e80df68,HISG_9be340425bd39e80,HISG_9be340425bd39e80,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,E1QDF1_DESB2/51-211,4d00197ff0217390304a508af894f85ded21943ce0751a9ec010b16180c4e223
NEG_PF01634_9bf6b395c54f3a1034cf,HISG_9bf6b395c54f3a10,HISG_9bf6b395c54f3a10,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A0LCJ1_MAGMM/51-213,06ffe75b84bcca1913c708c95af30789f3aa7deacd343f55f44c4c5fbd7c684e
NEG_PF01634_9c21a8a177c2517d9ac3,HISG_9c21a8a177c2517d,HISG_9c21a8a177c2517d,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A0A416Z0I4_9FIRM/59-212,b5988e8d668fbada8a89e605aa08f849382611a0276273415b2fba2ddd1015ce
NEG_PF01634_9d31e0533b19c41aad53,HISG_9d31e0533b19c41a,HISG_9d31e0533b19c41a,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D5XD54_THEPJ/54-210,195cf725bdcdf81604057ca9b2034c38a36a0e0c0517743c36342f2e95d19111
NEG_PF01634_9d3e2f0e882219f57b86,HISG_9d3e2f0e882219f5,HISG_9d3e2f0e882219f5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_THET8/53-202,c4706918c3e1259f5ccb113413e0d7e3d7afc9c64b90642a45f7924590e4437b
NEG_PF01634_9db051b2f0adfee03def,HISG_9db051b2f0adfee0,HISG_9db051b2f0adfee0,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_HALSA/49-203,281d064cd909f7f29dc104d3aa7bb6c0d043064f8715dd87fb809e12eede3370
NEG_PF01634_9defe14aafc55c08768e,HISG_9defe14aafc55c08,HISG_9defe14aafc55c08,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,H2B240_KAZAF/58-218,19f8f0492983fcc9c898717d4c67c3b2d5b93ff2a19581ed5bdec610e8d4be0b
NEG_PF01634_9df3a4bfb4d82de26cc3,HISG_9df3a4bfb4d82de2,HISG_9df3a4bfb4d82de2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,K9RVR3_SYNP3/52-206,aaccc4e6f9deae558c142a0c7c52100d9999b5bbeebe1e6e077e2e65c406e0b8
NEG_PF01634_9e1cea789da6c6fd64bd,HISG_9e1cea789da6c6fd,HISG_9e1cea789da6c6fd,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C6XQP5_HIRBI/54-230,63e1bcaaa8097badf290739e9b5b3971951e9d89c117e4cf349feba85e11ed25
NEG_PF01634_a121b6728b5be5a84acd,HISG_a121b6728b5be5a8,HISG_a121b6728b5be5a8,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D0KYU2_HALNC/55-207,82cac552f968dd959dbec56f2fcbcb49ca40061230746b7a202abdec3a16bf71
NEG_PF01634_a1e32ab82cf70a3352a3,HISG_a1e32ab82cf70a33,HISG_a1e32ab82cf70a33,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,F4LLT9_TREBD/50-201,b14488b0f553bee4a28812b61853a5d7720d3edc5bafa3f3f0bb6c2e011553df
NEG_PF01634_a1e92b416d06906e8402,HISG_a1e92b416d06906e,HISG_a1e92b416d06906e,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,H8KV43_SOLCM/51-204,1449fd7a371fa3cc4f7e7d4ee41e50856d849e0e29b597ee816ae21cc7a27933
NEG_PF01634_a1ea5bbe1bbce2589eac,HISG_a1ea5bbe1bbce258,HISG_a1ea5bbe1bbce258,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_SULTO/49-206,d6f1dd077e025914e371363c22c6b36970f52662a23a76f58b8b792bdaec4538
NEG_PF01634_a277458649d228175385,HISG_a277458649d22817,HISG_a277458649d22817,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A6VM07_ACTSZ/55-220,45a5cc8fbd73faa226c2dfb42d643f17d4f8531e0dfb24782e014ca35bbcccbf
NEG_PF01634_a289b282a0374df6fcce,HISG_a289b282a0374df6,HISG_a289b282a0374df6,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C4QXU6_KOMPG/58-218,6a1e00327ae4e963ad8b14e208feb0183fe2b46cd6258a5cb443ee148429159f
NEG_PF01634_a36f27416d4870e6a141,HISG_a36f27416d4870e6,HISG_a36f27416d4870e6,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,V4JP83_9GAMM/56-215,68652d3f9d251bfb41696b055f108247bf515874833bb5926e185e1d8eb37f51
NEG_PF01634_a379d537122e5e3306f3,HISG_a379d537122e5e33,HISG_a379d537122e5e33,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,N0B061_9BACI/51-202,b3f4c173ca3a70faf9e5b111026d895e43a35ece0a3c12e35bbf724b4583b792
NEG_PF01634_a3b1f8d145df92537008,HISG_a3b1f8d145df9253,HISG_a3b1f8d145df9253,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C1E526_MICCC/126-289,a359a93861f2ab126920708411fa63c1a2502a9467db849a006182dbb34b20dd
NEG_PF01634_a47d8837845a1f72bc36,HISG_a47d8837845a1f72,HISG_a47d8837845a1f72,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D8PBY3_9BACT/65-219,0260adca835826f5425e3d9729bed6cfb70fe81ddf2c3d7788324b418892d416
NEG_PF01634_a4d746967c09c4bc6d1d,HISG_a4d746967c09c4bc,HISG_a4d746967c09c4bc,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D2RJP9_ACIFV/53-208,e23ef6be4a8ee672250bce077a71120942cee1cf35597dc2e07d1437caaab5c4
NEG_PF01634_a5278ca8ec6734dd6b50,HISG_a5278ca8ec6734dd,HISG_a5278ca8ec6734dd,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_STAA8/51-198,8824bdb1eb57d111b7e46e6a183558b32fafae41de46450741a306025cae6baa
NEG_PF01634_a5f6cdc82ee5c59c8c98,HISG_a5f6cdc82ee5c59c,HISG_a5f6cdc82ee5c59c,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,G8Y6G8_PICSO/58-220,2dda35445bd06d04925b9dccf5996c5d72554501f297b41e797456d8302567be
NEG_PF01634_a61a054435fa89d280f4,HISG_a61a054435fa89d2,HISG_a61a054435fa89d2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_SYNR3/52-208,6d3bf491160ba9f782a9ad182937132ae2ab66729b4ccd7407a24edae8933a3a
NEG_PF01634_a73817690f796352d251,HISG_a73817690f796352,HISG_a73817690f796352,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,L0KTS7_METHD/49-210,a30165f23ae08999bff4c36ae0164a612820d70fd2708b541be09977c8e3c231
NEG_PF01634_a988192961bf71bd1d87,HISG_a988192961bf71bd,HISG_a988192961bf71bd,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C7Q4Q2_CATAD/49-208,b81b9a8c2354060076c74be977737400ac0ac268510df2b981888d91a1f3a956
NEG_PF01634_aab2b66a959b7c38985b,HISG_aab2b66a959b7c38,HISG_aab2b66a959b7c38,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,S3CR49_GLAL2/72-262,b30699cd07115aa749300973d6cbf9cbbe78aba00207400eba949d3ee315d124
NEG_PF01634_aac86284be5bcfb19d11,HISG_aac86284be5bcfb1,HISG_aac86284be5bcfb1,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,I0IR05_LEPFC/67-219,996e8cc58b755a0f117dbcabdd78168512968d283e7e87a250efe379fc928fc7
NEG_PF01634_ac57c80a9195e52e153d,HISG_ac57c80a9195e52e,HISG_ac57c80a9195e52e,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A5I240_CLOBH/58-211,12b91a09582cad06e5870b32e594eb3bd5d26afebb7a497ddc18d6eccf39c060
NEG_PF01634_ad0b6aa357a9475c87ac,HISG_ad0b6aa357a9475c,HISG_ad0b6aa357a9475c,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,H1Z4J1_9EURY/59-214,e0b67ede99c118d485badb8dbcb56336f5d95f207a9c475c1d410b0fe6f73aad
NEG_PF01634_ad105c079bcdf2cb844f,HISG_ad105c079bcdf2cb,HISG_ad105c079bcdf2cb,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,V4JH71_9GAMM/50-212,055f2a66e29226039f01b21bad08d6fc1bd6794460b2e4fc86d48542659c2262
NEG_PF01634_ad419e086a9e967a9ab9,HISG_ad419e086a9e967a,HISG_ad419e086a9e967a,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,A8PXL8_MALGO/61-234,a9008d7b63605f02ba8646ba485d7c372c6af33d570f6d421eca418c4b627210
NEG_PF01634_ada1745b697ec8636fdf,HISG_ada1745b697ec863,HISG_ada1745b697ec863,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,C8V7A0_EMENI/58-227,45430c26b8939bd2738eec852ac40d9987f62a4a8349acfaa2c294212b2f467b
NEG_PF01634_add2f3254fa4cf300323,HISG_add2f3254fa4cf30,HISG_add2f3254fa4cf30,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,K0JZI9_SACES/51-208,74238e53b0349ce07b512ff2f3257fec58f6154fddfc1f50b23a54fe94314d5d
NEG_PF01634_ae16547371cb2c907d35,HISG_ae16547371cb2c90,HISG_ae16547371cb2c90,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,K5X7S1_AGABU/57-223,8de05b31cf9622667d57b67cfd7e99269424c994b99542e55d288852da2905cb
NEG_PF01634_ae70027040682d0e1bdb,HISG_ae70027040682d0e,HISG_ae70027040682d0e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_SYMTH/54-210,b01bfb9b183acc9bd6c14bdffefe10fb672221c49c19a8033c1179fbcd9bdf84
NEG_PF01634_ae9f9167ea6277fa6c89,HISG_ae9f9167ea6277fa,HISG_ae9f9167ea6277fa,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,HIS1_RUBXD/51-204,4602b8bb8a6cb7d9539e1c438e00f438d8ae023d99a6a31e9bc33219c98da2f5
NEG_PF01634_aee0115c2dd77e4d728a,HISG_aee0115c2dd77e4d,HISG_aee0115c2dd77e4d,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,E3HCR0_ILYPC/52-203,92faa1f2421d899298694002087a5eda1975a69ea6b0ba3ebd7259d04067a7a3
NEG_PF01634_af75c8d926740e158aa7,HISG_af75c8d926740e15,HISG_af75c8d926740e15,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,D3SV22_NATMM/49-202,46a97e18d16539053319cdb72fb158313f4eddefc43708505ae748cc4560d71a
NEG_PF01634_b193b62f162a29b3f06d,HISG_b193b62f162a29b3,HISG_b193b62f162a29b3,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF01634_seed,L0GTI1_9GAMM/50-212,de0a734d8246ba1b02661ce559b9cdbf48fa032769bd0c85495affadcdcc8f2e
